raise,4.074256529778889
slate,4.05891419252938
crate,4.044426464977779
irate,4.042016375718312
trace,4.041428402129088
arise,4.034767941878586
stare,4.025299783093858
snare,3.99952082520612
arose,3.997932022314528
least,3.986736962882473
alert,3.9827104052455393
crane,3.980592974907975
stale,3.9776754678899304
saner,3.9743071854028647
alter,3.9600681822245756
later,3.9551594727731216
react,3.948411680745814
leant,3.9402460951840514
trade,3.938157897930826
learn,3.920492010954165
cater,3.9140045113107718
roast,3.9129499236252983
aisle,3.9071511740666685
trice,3.905355201077059
scare,3.9027579177329668
parse,3.9022044465621613
saute,3.8956264104885876
heart,3.89168798498796
alone,3.8913531436794147
store,3.888878505617476
alien,3.888232530225648
share,3.887383811994089
grate,3.884454433965009
trail,3.8755369692513946
siren,3.870119739719682
snore,3.8667420298642883
caste,3.861181108290893
scale,3.857483649758852
atone,3.8521778802850752
renal,3.8504737619364393
dealt,3.8502680521929613
spare,3.8478043321571573
train,3.847502559772736
plate,3.84688317017999
clear,3.8462427699979673
rinse,3.8454095054146324
teary,3.838650282421727
shale,3.837725599438343
solar,3.837424330536197
trial,3.837369501399577
glare,3.835296416458628
pearl,3.833064058125003
lance,3.8271305014203243
stole,3.8257701550560004
canoe,3.823854796540749
sonar,3.8236288359702617
stair,3.8223370114161144
slice,3.8220773767535956
crone,3.8213716483326086
tenor,3.8198824543184484
taper,3.8190072459294115
saint,3.816971175297772
route,3.810831753396423
slant,3.807226928804731
cleat,3.8053435833510925
tread,3.8049631544537545
blare,3.8047537546478996
hater,3.801864451296572
steal,3.7985147893380775
tried,3.7971507885170177
plane,3.792582553055374
rouse,3.7925749481945332
paler,3.7879377296454297
loser,3.787753783708839
suite,3.78379059325779
tripe,3.7837710407546723
crest,3.7834110219555996
shear,3.781711949050327
sauce,3.778766342021462
great,3.7784052617456187
shire,3.7775371486836784
large,3.774733154478762
tamer,3.7707730526743797
noise,3.7685131592456154
stone,3.768157194993371
adore,3.767655023800152
lapse,3.7654193883518867
score,3.7648017613676164
close,3.7636168713756857
trope,3.7623106183720285
table,3.7607303778249097
shore,3.758941859580887
paste,3.7581778057564446
horse,3.757609869220993
leapt,3.7555543715359088
truce,3.755132117237132
grace,3.754915743380284
earth,3.75347986510651
risen,3.752888199628201
cause,3.750342088414755
liner,3.7460497443066942
aider,3.7441127448160993
lathe,3.7412795526681055
drone,3.7411441356932658
haste,3.74105913768525
carol,3.7371253435104803
brace,3.736661738387237
prose,3.7358684484291693
yeast,3.7333728681176814
clone,3.7332673712361872
snarl,3.732453756356259
coast,3.731353185788115
place,3.731162078221682
slain,3.7310611737066646
spear,3.729905518460653
flare,3.727316143591665
prone,3.7258865660116953
spire,3.724700943674786
realm,3.723560543900287
beast,3.723271100868804
panel,3.7221034649563665
range,3.720859951236997
cairn,3.7207665702190456
pleat,3.719667919313796
satin,3.718376963472469
cadet,3.718330011690592
meant,3.717176687160162
leash,3.716558190240253
plier,3.7156536825275115
layer,3.715553778484713
stern,3.7136849265947385
drape,3.7133006674691647
louse,3.713033195351846
yearn,3.7124519423480646
urine,3.7108201596823145
coral,3.7084168704289864
tonal,3.7080774364942135
ratio,3.7074028434405957
slide,3.7066950060059023
snort,3.7056237178876597
tribe,3.703593830919038
since,3.7034198816986947
clean,3.702709730231949
resin,3.702210470372172
arson,3.701798130356111
